row_index,sale_year,sale_month,sale_day,sale_quarter,list_year,town_encoded,house_number,has_unit,zipcode,longitude,latitude,year_built,stories,total_bedrms,total_bthrms,living_area_sqft,style_encoded,fiscal_year_end_june30,mortgage30us,cpi_cuur0100sa0,unemployment_rate,housing_supply_actliscouct,mill_rate,gdp_real_estate,home_age_at_sale,living_area_sqft_log1p,sale_amount_log1p
118,2007,8,28,3.0,2006.0,11,399.0,0,6610.0,-73.1750976,41.2167224,1942.0,1.0,3.0,1.0,1072.0,101.0,2008.0,6.52,221.559,4.5,,,29520.5,65.0,6.9782137426306985,11.951186847493476
119,2011,3,30,1.0,2010.0,68,17.0,0,6053.0,-72.7833098,41.6856861,1957.0,1.0,2.0,1.0,1176.0,101.0,2011.0,4.81,239.074,9.5,,,40127.2,54.0,7.0707241072602764,11.86710429621008
120,2013,12,20,4.0,2013.0,68,33.0,0,6052.0,-72.7953218,41.6476699,1957.0,1.0,5.0,2.0,3112.0,101.0,2014.0,4.47,249.567,6.7,,44.12,37039.7,56.0,8.043342170441608,12.506180941677355
121,2009,9,25,3.0,2008.0,46,164.0,0,6514.0,-72.9410801,41.3417193,1958.0,1.0,3.0,2.0,1269.0,101.0,2010.0,5.04,231.2,8.5,,,37588.0,51.0,7.146772179452637,11.881802657736024
122,2007,10,15,4.0,2007.0,37,430.0,0,6824.0,-73.2661658,41.1926345,1957.0,2.0,5.0,3.0,2806.0,82.0,2008.0,6.4,221.951,4.3,,,29520.5,50.0,7.939871576361883,13.45883704259595
123,2019,11,19,4.0,2019.0,80,203.0,0,6360.0,-72.0942475,41.5152636,1947.0,1.5,3.0,3.0,1313.0,24.0,2020.0,3.75,270.643,3.1,15545.0,,37215.4,72.0,7.180831199044556,12.133507329024972
124,2010,11,29,4.0,2010.0,80,150.0,0,6360.0,-72.100349,41.5270263,1968.0,1.0,3.0,1.0,1056.0,101.0,2011.0,4.4,235.094,9.3,,,39119.8,42.0,6.963189985870238,12.013706813470414
125,2010,9,23,3.0,2009.0,39,251.0,0,6033.0,-72.528986,41.6839769,1978.0,2.0,4.0,2.0,2002.0,30.0,2011.0,4.37,234.027,9.2,,,39119.8,32.0,7.602401335665818,12.690043896785632
126,2014,4,29,2.0,2013.0,10,5.0,0,6405.0,-72.831365,41.2706143,1987.0,2.0,3.0,2.0,2082.0,30.0,2014.0,4.33,252.506,6.3,,25.59,35902.5,27.0,7.641564441260972,12.86592412533246
127,2014,8,27,3.0,2013.0,12,170.0,0,6010.0,-72.9684798,41.667888,1978.0,1.5,3.0,2.0,1382.0,24.0,2015.0,4.1,253.185,6.8,,34.61,35902.5,36.0,7.232010331664759,11.918397239722838
128,2018,7,2,3.0,2017.0,37,5.0,0,6825.0,-73.2354059,41.2007951,1947.0,1.5,4.0,4.0,2059.0,23.0,2019.0,4.55,265.83,4.2,19132.0,26.36,35023.1,71.0,7.630461261783627,13.03898394237596
129,2013,7,12,3.0,2012.0,106,80.0,0,6614.0,-73.1446492,41.2220673,1971.0,1.0,3.0,1.0,1234.0,101.0,2014.0,4.51,249.411,8.4,,34.64,37039.7,42.0,7.118826249062078,12.449022745701502
130,2017,9,22,3.0,2016.0,37,715.0,0,6824.0,-73.3313852,41.1965443,1965.0,2.0,4.0,2.0,2582.0,30.0,2018.0,3.83,260.875,4.0,19680.0,25.82,35485.1,52.0,7.85670679309584,13.45883704259595
131,2020,3,23,1.0,2019.0,37,58.0,0,6824.0,-73.2517188,41.1750709,1953.0,1.25,3.0,2.0,1604.0,23.0,2020.0,3.65,272.531,4.7,11797.0,,37034.6,67.0,7.380879035564116,13.217673557208654
132,2016,12,19,4.0,2016.0,39,179.0,0,6033.0,-72.5602297,41.7118089,1966.0,2.0,3.0,2.0,1626.0,30.0,2017.0,4.16,256.427,4.0,18231.0,,34944.3,50.0,7.394493107219038,12.54254845357358
133,2015,6,22,2.0,2014.0,80,268.0,0,6360.0,-72.0881929,41.5680153,1953.0,1.0,3.0,2.0,1669.0,101.0,2015.0,4.0,253.626,5.6,,,35570.5,62.0,7.4205789054108,12.206077645517674
134,2019,6,20,2.0,2018.0,41,18.0,0,6035.0,-72.8024044,41.9581902,1969.0,2.0,4.0,2.0,2248.0,30.0,2019.0,3.84,270.133,3.5,17619.0,38.69,37215.4,50.0,7.718240951959316,12.650761671914688
135,2008,10,2,4.0,2008.0,68,190.0,0,6052.0,-72.8061553,41.6583972,1947.0,1.25,4.0,1.0,1506.0,23.0,2009.0,6.1,230.837,5.8,,,32053.5,61.0,7.317876198626496,11.941462360646147
136,2007,8,20,3.0,2006.0,46,35.0,0,6517.0,-72.9005464,41.3481347,1935.0,1.25,3.0,2.0,1687.0,24.0,2008.0,6.62,221.559,4.5,,,29520.5,72.0,7.431299675155903,12.721888795877376
137,2010,8,4,3.0,2009.0,117,32.0,0,6516.0,-72.9645191,41.2584386,1950.0,1.25,4.0,1.0,1306.0,24.0,2011.0,4.54,234.15,9.6,,,39119.8,60.0,7.175489713624222,12.225880174775122
138,2020,9,30,3.0,2019.0,55,17.0,0,6371.0,-72.397197,41.4207752,1955.0,1.75,4.0,3.0,2682.0,24.0,2021.0,2.9,273.925,8.5,9044.0,,37034.6,65.0,7.894690850425624,12.83468397161566
139,2006,11,28,4.0,2006.0,39,82.0,0,6033.0,-72.554327,41.7176865,1956.0,1.0,3.0,2.0,1757.0,101.0,2007.0,6.18,214.8,4.1,,,30914.5,50.0,7.471932078245122,12.706850963741102
140,2013,4,23,2.0,2012.0,57,329.0,0,6042.0,-72.4756796,41.8082,2000.0,2.0,3.0,2.0,1500.0,30.0,2013.0,3.41,248.464,7.7,,,37039.7,13.0,7.313886831633462,12.429220196836384
141,2014,11,10,4.0,2014.0,29,91.0,0,6415.0,-72.3250465,41.5156377,1938.0,1.0,3.0,1.0,1050.0,47.0,2015.0,4.02,251.781,5.8,,27.9,35902.5,76.0,6.957497370876951,12.206077645517674
142,2019,12,10,4.0,2019.0,68,252.0,0,6051.0,-72.7793113,41.6541375,1957.0,1.25,3.0,1.0,1326.0,23.0,2020.0,3.68,270.429,3.1,13335.0,,37215.4,62.0,7.190676034332207,11.849404844423074
143,2018,5,2,2.0,2017.0,117,42.0,0,6516.0,-72.9559811,41.2712549,1890.0,1.0,2.0,2.0,970.0,20.0,2018.0,4.58,265.84,3.8,17506.0,,35023.1,128.0,6.878326468291325,11.627155529627064
144,2019,3,29,1.0,2018.0,39,19.0,0,6033.0,-72.5807111,41.7011086,1974.0,2.0,4.0,1.0,1952.0,30.0,2019.0,4.06,268.025,3.9,14836.0,36.0,37215.4,45.0,7.577121930876679,12.807655372286902
145,2016,7,11,3.0,2015.0,10,2.0,0,6405.0,-72.8344363,41.2720674,1953.0,1.5,3.0,2.0,1643.0,24.0,2017.0,3.41,255.386,5.1,24227.0,27.41,34944.3,63.0,7.404887575616125,12.533579815765735
146,2012,3,7,1.0,2011.0,68,31.0,0,6052.0,-72.7857908,41.6657458,1905.0,2.0,6.0,2.0,2017.0,46.0,2012.0,3.9,245.125,8.5,,,39197.7,107.0,7.609862200913554,11.002116507732016
147,2019,8,28,3.0,2018.0,41,2.0,0,6035.0,-72.793196,41.9710145,1981.0,1.0,2.0,2.0,1168.0,44.0,2020.0,3.55,270.548,3.7,17561.0,,37215.4,38.0,7.063903961472068,12.216027926866138
148,2012,9,12,3.0,2011.0,68,427.0,0,6053.0,-72.7872521,41.7019205,1958.0,1.0,3.0,1.0,1098.0,101.0,2013.0,3.55,247.409,8.1,,,39197.7,54.0,7.002155954403621,11.599112335481124
149,2018,10,11,4.0,2018.0,46,56.0,0,6518.0,-72.8994986,41.4133194,1971.0,1.0,3.0,1.0,1265.0,101.0,2019.0,4.9,266.464,3.4,18831.0,,35023.1,47.0,7.143617602704121,12.301387370778713
150,2007,5,1,2.0,2006.0,12,83.0,0,6010.0,-72.8864599,41.6641146,1955.0,1.0,3.0,2.0,1674.0,120.0,2007.0,6.16,220.591,4.4,,,29520.5,52.0,7.423568444259167,12.57729476436913
151,2011,3,30,1.0,2010.0,80,30.0,0,6360.0,-72.0739744,41.5602674,1949.0,1.75,3.0,2.0,1382.0,24.0,2011.0,4.81,239.074,9.5,,,40127.2,62.0,7.232010331664759,11.225256725762891
152,2010,7,29,3.0,2009.0,11,361.0,0,6606.0,-73.20434,41.2253673,1949.0,2.0,3.0,1.0,1500.0,30.0,2011.0,4.54,233.885,9.7,,,39119.8,61.0,7.313886831633462,11.759793355371237
153,2017,5,31,2.0,2016.0,55,1.0,0,6371.0,-72.4108217,41.4162818,1870.0,2.0,2.0,2.0,1738.0,7.0,2017.0,3.95,259.386,4.4,19302.0,18.25,35485.1,147.0,7.461065514354283,13.21767537538882
154,2007,6,27,2.0,2006.0,11,35.0,0,6606.0,-73.2047021,41.2118648,1975.0,1.25,4.0,2.0,1152.0,24.0,2007.0,6.69,221.579,4.5,,,29520.5,32.0,7.050122520269059,12.441148720271016
155,2017,3,20,1.0,2016.0,10,74.0,0,6405.0,-72.8061547,41.2698767,1951.0,1.0,3.0,1.0,1238.0,101.0,2017.0,4.3,258.51,4.7,16893.0,27.41,35485.1,66.0,7.122059881629142,12.201065128819632
156,2016,6,15,2.0,2015.0,63,81.0,0,6460.0,-73.0974359,41.2006905,1930.0,2.0,3.0,1.0,1082.0,46.0,2016.0,3.6,255.471,5.0,,27.88,34944.3,86.0,6.987490247000991,12.314931534737134
157,2010,7,30,3.0,2009.0,12,125.0,0,6010.0,-72.9046812,41.7190753,1964.0,1.0,3.0,2.0,1216.0,101.0,2011.0,4.54,233.885,9.7,,,39119.8,46.0,7.104144092987527,12.323860125621126
158,2019,3,27,1.0,2018.0,39,6.0,0,6033.0,-72.5557527,41.7145894,1940.0,1.0,3.0,2.0,1100.0,101.0,2019.0,4.28,268.025,3.9,14836.0,36.0,37215.4,79.0,7.00397413672268,12.257245682687111
159,2018,8,10,3.0,2017.0,117,141.0,0,6516.0,-72.9762126,41.2466965,2018.0,1.0,3.0,3.0,1400.0,100.0,2019.0,4.59,266.425,3.9,19000.0,,35023.1,0.0,7.244941546337007,12.611541086966117
160,2013,7,1,3.0,2012.0,57,76.0,0,6040.0,-72.5578927,41.7467372,1976.0,1.5,4.0,2.0,1706.0,24.0,2014.0,4.46,249.411,8.4,,,37039.7,37.0,7.442492722794441,12.392556361841775
161,2013,5,7,2.0,2012.0,106,575.0,0,6614.0,-73.1270708,41.2126414,1943.0,2.0,2.0,1.0,1260.0,30.0,2013.0,3.35,248.584,8.1,,,37039.7,70.0,7.13966033596492,12.345838935721968
162,2017,2,7,1.0,2016.0,46,84.0,0,6514.0,-72.9501614,41.35091,1968.0,1.0,3.0,1.0,1082.0,101.0,2017.0,4.19,258.768,5.2,16276.0,,35485.1,49.0,6.987490247000991,11.904974309480185
163,2014,12,11,4.0,2014.0,37,177.0,0,6824.0,-73.2574155,41.1792742,2015.0,2.0,4.0,3.0,3136.0,30.0,2015.0,3.93,250.519,5.4,,24.4,35902.5,,8.051022208190679,12.83468397161566
164,2009,8,21,3.0,2008.0,60,49.0,0,6450.0,-72.8020298,41.5330223,1920.0,2.0,4.0,2.0,2464.0,130.0,2010.0,5.12,230.883,8.6,,,37588.0,89.0,7.80994708647679,11.580593459194764
165,2014,10,10,4.0,2014.0,46,55.0,0,6517.0,-72.9202212,41.3527297,1940.0,2.0,3.0,1.0,1372.0,30.0,2015.0,4.12,252.73,6.0,,39.93,35902.5,74.0,7.224753405767971,12.48560031099168
166,2020,6,2,2.0,2019.0,68,182.0,0,6052.0,-72.7905838,41.6573877,1951.0,1.25,3.0,1.0,1039.0,23.0,2020.0,3.15,272.283,11.4,10225.0,,37034.6,69.0,6.946975992135418,11.820417517632333
167,2007,9,6,3.0,2006.0,46,55.0,0,6514.0,-72.9412364,41.3470073,1940.0,2.0,3.0,1.0,1530.0,30.0,2008.0,6.46,221.436,4.4,,,29520.5,67.0,7.333676395657684,12.468056068255883
168,2018,6,25,2.0,2017.0,46,826.0,0,6514.0,-72.9247752,41.3963384,1985.0,1.0,3.0,3.0,1626.0,100.0,2018.0,4.57,265.95,4.0,18609.0,,35023.1,33.0,7.394493107219038,12.524530013005734
169,2009,10,21,4.0,2009.0,12,298.0,0,6010.0,-72.9337437,41.6873971,1929.0,2.0,3.0,1.0,1740.0,46.0,2010.0,4.92,231.304,8.5,,,37588.0,80.0,7.462214939768189,12.230770136157428
170,2016,9,2,3.0,2015.0,39,57.0,0,6033.0,-72.5827738,41.6824623,1948.0,2.0,3.0,3.0,2894.0,53.0,2017.0,3.46,256.085,4.5,22870.0,,34944.3,68.0,7.970740390007095,13.170488558616832
171,2019,8,30,3.0,2018.0,68,223.0,0,6053.0,-72.7841839,41.7059589,1955.0,1.0,3.0,1.0,1032.0,101.0,2020.0,3.58,270.548,3.7,17561.0,,37215.4,64.0,6.940222469119639,12.04355959836804
172,2016,6,16,2.0,2015.0,64,5.0,0,6468.0,-73.2916639,41.3326118,1995.0,2.0,4.0,2.0,2808.0,30.0,2016.0,3.54,255.471,5.0,,34.35,34944.3,21.0,7.940583827104244,13.132315688453556
173,2013,3,1,1.0,2012.0,106,140.0,0,6615.0,-73.1337915,41.1817585,1942.0,1.5,2.0,1.0,1474.0,24.0,2013.0,3.51,248.719,8.3,,,37039.7,71.0,7.29641326877392,12.206077645517674
174,2012,10,25,4.0,2012.0,68,115.0,0,6052.0,-72.816875,41.6650863,1920.0,2.0,3.0,1.0,1680.0,57.0,2013.0,3.41,247.564,8.1,,,39197.7,92.0,7.427144133408616,11.451060699493429
175,2008,11,10,4.0,2008.0,37,36.0,0,6824.0,-73.2651004,41.1694164,1959.0,1.0,3.0,2.0,1528.0,120.0,2009.0,6.2,227.236,5.9,,,32053.5,49.0,7.332369205929062,13.180634172318978
176,2017,7,20,3.0,2016.0,41,134.0,0,6060.0,-72.8216689,42.0151305,1930.0,1.25,2.0,1.0,1169.0,24.0,2018.0,3.96,258.833,4.7,20162.0,,35485.1,87.0,7.064759027791802,11.982310152711182
177,2019,12,24,4.0,2019.0,37,74.0,0,6824.0,-73.2693816,41.1341924,1947.0,1.5,4.0,2.0,1587.0,23.0,2020.0,3.73,270.429,3.1,13335.0,,37215.4,72.0,7.370230641807081,13.45883704259595
178,2019,6,7,2.0,2018.0,41,268.0,0,6060.0,-72.8463275,42.035427,1988.0,2.0,3.0,3.0,2459.0,30.0,2019.0,3.82,270.133,3.5,17619.0,38.69,37215.4,31.0,7.807916628926408,12.896719202134523
179,2011,8,31,3.0,2010.0,39,93.0,0,6033.0,-72.5867388,41.6895225,1965.0,2.0,5.0,2.0,2431.0,30.0,2012.0,4.22,243.033,9.1,,,40127.2,46.0,7.796469243086058,12.951814648122983
180,2009,3,27,1.0,2008.0,41,18.0,0,6035.0,-72.7887849,41.9210176,1974.0,1.0,3.0,2.0,1340.0,101.0,2009.0,4.85,227.309,8.0,,,37588.0,35.0,7.201170883281678,12.45488784222084
181,2011,9,29,3.0,2010.0,12,75.0,0,6010.0,-72.933353,41.6665906,1959.0,1.0,3.0,1.0,1176.0,101.0,2012.0,4.01,243.323,8.7,,,40127.2,52.0,7.0707241072602764,11.19135563385109
182,2017,10,17,4.0,2017.0,13,40.0,0,6804.0,-73.3933331,41.4921994,1969.0,1.0,4.0,3.0,1616.0,101.0,2018.0,3.91,260.58,4.0,19296.0,27.29,35485.1,48.0,7.388327859577107,12.691583538230216
183,2016,2,22,1.0,2015.0,39,104.0,0,6033.0,-72.6031273,41.7001646,1953.0,1.5,3.0,2.0,1631.0,23.0,2016.0,3.65,252.25,5.7,,36.1,34944.3,63.0,7.397561535524052,12.100717685412471
184,2020,4,21,2.0,2019.0,39,81.0,0,6033.0,-72.5448838,41.723109,1997.0,2.0,4.0,3.0,2616.0,81.0,2020.0,3.31,271.325,7.8,11264.0,,37034.6,23.0,7.869783902530146,13.124363376072994
185,2020,6,19,2.0,2019.0,39,284.0,0,6033.0,-72.59634,41.7050102,1904.0,1.5,3.0,3.0,1229.0,27.0,2020.0,3.13,272.283,11.4,10225.0,,37034.6,116.0,7.114769448366463,12.33270970174018
186,2014,7,11,3.0,2013.0,72,42.0,0,6515.0,-72.9625682,41.3241463,1860.0,2.0,3.0,2.0,1589.0,30.0,2015.0,4.15,253.833,7.1,,41.55,35902.5,154.0,7.371489295214277,12.100161978566868
187,2009,6,1,2.0,2008.0,68,33.0,0,6053.0,-72.7902016,41.7017223,1956.0,1.0,3.0,1.0,1098.0,101.0,2009.0,4.91,229.93,8.2,,,37588.0,53.0,7.002155954403621,12.031725210748633
188,2011,12,1,4.0,2011.0,39,105.0,0,6033.0,-72.6033668,41.6754578,1993.0,2.5,4.0,2.0,3846.0,81.0,2012.0,4.0,241.987,7.9,,,40127.2,18.0,8.255048902752295,13.320395868591207
189,2014,9,10,3.0,2013.0,63,15.0,0,6460.0,-73.0368618,41.2068951,1925.0,2.0,3.0,1.0,1312.0,46.0,2015.0,4.1,253.154,6.2,,27.22,35902.5,89.0,7.180069874302796,12.611207699176356
190,2008,8,20,3.0,2007.0,11,512.0,0,6608.0,-73.1836146,41.1856932,1900.0,2.0,5.0,2.0,4152.0,105.0,2009.0,6.52,233.788,6.0,,,32053.5,108.0,8.331586243630754,12.301387370778713
191,2020,7,21,3.0,2019.0,46,70.0,0,6514.0,-72.930075,41.402087,1978.0,1.0,3.0,3.0,1844.0,101.0,2021.0,2.98,273.347,12.1,9742.0,,37034.6,42.0,7.520234556474628,12.323860125621126
192,2009,7,13,3.0,2008.0,20,3.0,0,6413.0,-72.5092279,41.2927863,1973.0,1.0,3.0,1.0,924.0,100.0,2010.0,5.2,230.154,8.6,,,37588.0,36.0,6.829793737512425,12.460718739865236
193,2009,7,16,3.0,2008.0,39,198.0,0,6073.0,-72.6038195,41.6428321,2005.0,2.5,4.0,3.0,3314.0,81.0,2010.0,5.14,230.154,8.6,,,37588.0,4.0,8.106212902619962,13.3374763699232
194,2017,9,7,3.0,2016.0,11,1174.0,0,6606.0,-73.2022288,41.2170593,1955.0,1.0,3.0,1.0,1196.0,101.0,2018.0,3.78,260.875,4.0,19680.0,,35485.1,62.0,7.087573705557973,11.3362002195732
195,2008,6,18,2.0,2007.0,46,34.0,0,6517.0,-72.9104462,41.3623698,1965.0,2.0,4.0,1.0,1696.0,30.0,2008.0,6.32,232.649,5.5,,,32053.5,43.0,7.436617265234227,12.487488878546143
196,2016,9,13,3.0,2015.0,15,13.0,0,6013.0,-72.9464547,41.7635425,1995.0,2.0,4.0,3.0,2585.0,30.0,2017.0,3.44,256.085,4.5,22870.0,31.6,34944.3,21.0,7.857867559331803,12.806284573911311
197,2014,6,30,2.0,2013.0,68,115.0,0,6053.0,-72.7788785,41.6870193,1960.0,1.0,3.0,2.0,1036.0,101.0,2014.0,4.14,253.555,6.5,,44.12,35902.5,54.0,6.944087208229528,11.141876276228
198,2009,12,21,4.0,2009.0,80,211.0,0,6360.0,-72.0679113,41.5423399,1957.0,1.0,2.0,1.0,956.0,101.0,2010.0,4.94,231.462,8.7,,,37588.0,52.0,6.863803391452954,11.652696102959752
199,2012,10,4,4.0,2012.0,80,42.0,0,6360.0,-72.0845564,41.5535702,1927.0,1.75,2.0,1.0,1544.0,24.0,2013.0,3.36,247.564,8.1,,,39197.7,85.0,7.342779189331845,11.842236406331557
200,2019,6,12,2.0,2018.0,15,426.0,0,6013.0,-72.9246244,41.7280396,1930.0,1.5,3.0,1.0,1930.0,94.0,2019.0,3.82,270.133,3.5,17619.0,32.5,37215.4,89.0,7.565793282428515,11.8789634386217
201,2018,8,16,3.0,2017.0,10,208.0,0,6405.0,-72.8449435,41.2586794,1994.0,2.0,3.0,2.0,2164.0,30.0,2019.0,4.53,266.425,3.9,19000.0,28.64,35023.1,24.0,7.68017564043659,13.26212705890841
202,2017,6,1,2.0,2016.0,41,14.0,0,6035.0,-72.7944406,41.971725,1983.0,1.5,3.0,2.0,2198.0,24.0,2017.0,3.94,259.335,4.4,20036.0,36.94,35485.1,34.0,7.695757990554761,12.577639650232571
203,2009,8,3,3.0,2008.0,68,77.0,0,6052.0,-72.8073015,41.6540469,1961.0,1.0,2.0,1.0,1660.0,101.0,2010.0,5.25,230.883,8.6,,,37588.0,48.0,7.415175109613295,11.993566070462336
204,2019,12,13,4.0,2019.0,80,13.0,0,6360.0,-72.102619,41.5500771,1955.0,1.0,3.0,1.0,960.0,101.0,2020.0,3.73,270.429,3.1,13335.0,,37215.4,64.0,6.8679744089702925,11.350418300109132
205,2019,5,28,2.0,2018.0,37,107.0,0,6825.0,-73.222201,41.1924744,1932.0,2.5,4.0,2.0,2525.0,30.0,2019.0,4.06,269.744,3.5,16708.0,26.36,37215.4,87.0,7.834392302910435,13.21767537538882
206,2016,6,27,2.0,2015.0,68,180.0,0,6053.0,-72.7741861,41.6847154,1948.0,1.5,3.0,2.0,1548.0,23.0,2016.0,3.56,255.471,5.0,,49.0,34944.3,68.0,7.345364840416867,12.07254696717504
207,2013,11,4,4.0,2013.0,37,667.0,0,6825.0,-73.2339531,41.1988145,1938.0,2.0,3.0,2.0,1304.0,30.0,2014.0,4.1,249.503,7.0,,23.93,37039.7,75.0,7.173958319756794,12.896719202134523
208,2020,8,17,3.0,2019.0,117,35.0,0,6516.0,-72.9654701,41.2479313,1920.0,1.75,3.0,2.0,1466.0,60.0,2021.0,2.96,273.597,9.4,9173.0,,37034.6,100.0,7.290974778142981,12.100717685412471
209,2017,5,31,2.0,2016.0,37,390.0,0,6824.0,-73.2490271,41.17591,1961.0,1.0,3.0,2.0,1130.0,120.0,2017.0,3.95,259.386,4.4,19302.0,25.45,35485.1,56.0,7.030857476116121,13.091906231773164
210,2007,12,7,4.0,2007.0,11,239.0,0,6610.0,-73.1592882,41.1897178,1920.0,2.25,4.0,2.0,1720.0,68.0,2008.0,5.96,223.425,4.5,,,29520.5,87.0,7.450660796211539,11.8789634386217
211,2013,11,25,4.0,2013.0,37,461.0,0,6824.0,-73.2434714,41.1345693,2015.0,2.5,5.0,5.0,5457.0,33.0,2014.0,4.22,249.503,7.0,,23.93,37039.7,,8.604837701268284,13.45883704259595
212,2019,8,29,3.0,2018.0,37,71.0,0,6825.0,-73.2370656,41.1673136,1930.0,1.25,2.0,1.0,941.0,23.0,2020.0,3.58,270.548,3.7,17561.0,,37215.4,89.0,6.848005274576363,12.577639650232571
213,2019,5,14,2.0,2018.0,46,38.0,0,6518.0,-72.9106463,41.4039663,1985.0,1.0,3.0,2.0,2050.0,100.0,2019.0,4.1,269.744,3.5,16708.0,,37215.4,34.0,7.62608275807238,12.449022745701502
214,2013,2,1,1.0,2012.0,106,990.0,0,6614.0,-73.1267196,41.2310798,1968.0,2.0,3.0,1.0,1456.0,30.0,2013.0,3.53,248.665,8.8,,,37039.7,45.0,7.284134806195205,12.296831574998258
215,2008,12,22,4.0,2008.0,46,40.0,0,6517.0,-72.9129485,41.361957,1927.0,2.25,3.0,1.0,1628.0,30.0,2009.0,5.19,225.091,6.3,,,32053.5,81.0,7.395721608602045,12.574185427296197
216,2009,5,14,2.0,2008.0,37,252.0,0,6824.0,-73.2565849,41.132511,2008.0,2.0,4.0,4.0,3494.0,30.0,2009.0,4.86,228.136,8.0,,,37588.0,1.0,8.15908865466791,13.87378040948403
217,2020,8,3,3.0,2019.0,20,49.0,0,6413.0,-72.5216377,41.3182175,1972.0,1.0,3.0,2.0,1170.0,100.0,2021.0,2.99,273.597,9.4,9173.0,,37034.6,48.0,7.065613363597717,12.526346537332584
218,2017,9,1,3.0,2016.0,74,6.0,0,6776.0,-73.4375127,41.5424254,1965.0,1.0,3.0,2.0,1328.0,101.0,2018.0,3.82,260.875,4.0,19680.0,27.25,35485.1,52.0,7.192182058713246,12.128116509451258
219,2016,10,6,4.0,2016.0,37,668.0,0,6890.0,-73.2828652,41.146107,1950.0,1.5,4.0,2.0,1737.0,23.0,2017.0,3.42,256.605,4.4,22187.0,25.45,34944.3,66.0,7.460490305825338,13.399996629152977
220,2007,3,28,1.0,2006.0,37,47.0,0,6824.0,-73.2428464,41.1424457,2007.0,2.0,5.0,5.0,4144.0,30.0,2007.0,6.16,218.334,4.5,,,29520.5,0.0,8.329658067569396,13.527829818844936
221,2012,7,23,3.0,2011.0,68,173.0,0,6053.0,-72.8000727,41.6782329,2003.0,1.0,3.0,2.0,1754.0,100.0,2013.0,3.53,244.984,9.0,,,39197.7,9.0,7.470224135899966,12.100161978566868
222,2013,8,19,3.0,2012.0,46,50.0,0,6518.0,-72.9092467,41.4027284,1985.0,1.0,3.0,1.0,1264.0,100.0,2014.0,4.4,249.858,8.0,,38.9405,37039.7,28.0,7.142827401161621,12.245298166364206
223,2014,7,23,3.0,2013.0,101,46.0,0,6488.0,-73.2064976,41.5061523,2002.0,2.0,4.0,3.0,4614.0,30.0,2015.0,4.13,253.833,7.1,,27.6,35902.5,12.0,8.437067146936952,13.017005083966255
224,2019,6,5,2.0,2018.0,68,60.0,0,6052.0,-72.8117003,41.6625161,1960.0,1.0,3.0,1.0,1056.0,101.0,2019.0,3.99,270.133,3.5,17619.0,,37215.4,59.0,6.963189985870238,12.013706813470414
225,2016,2,18,1.0,2015.0,68,64.0,0,6053.0,-72.8117215,41.6897003,1957.0,1.0,3.0,2.0,988.0,101.0,2016.0,3.65,252.25,5.7,,49.0,34944.3,59.0,6.8966943316227125,11.156264806643742
226,2016,11,16,4.0,2016.0,46,60.0,0,6518.0,-72.9001956,41.4519055,1960.0,1.0,3.0,2.0,1248.0,101.0,2017.0,3.57,256.541,3.9,20373.0,,34944.3,56.0,7.130098510125578,11.744045122410055
227,2015,9,17,3.0,2014.0,39,179.0,0,6033.0,-72.5399228,41.680598,1976.0,2.0,3.0,1.0,1623.0,30.0,2016.0,3.91,252.922,5.2,,36.1,35570.5,39.0,7.392647520721623,12.216027926866138
228,2018,7,3,3.0,2017.0,46,52.0,0,6517.0,-72.9232405,41.3417984,1944.0,1.75,3.0,2.0,1530.0,24.0,2019.0,4.55,265.83,4.2,19132.0,,35023.1,74.0,7.333676395657684,11.695255355062796
229,2013,3,5,1.0,2012.0,46,99.0,0,6514.0,-72.9411287,41.3577341,1942.0,1.25,3.0,2.0,1042.0,24.0,2013.0,3.51,248.719,8.3,,,37039.7,71.0,6.949856455000773,11.849404844423074
230,2018,5,7,2.0,2017.0,80,72.0,0,6360.0,-72.0712216,41.5302631,1861.0,1.25,2.0,1.0,540.0,46.0,2018.0,4.55,265.84,3.8,17506.0,,35023.1,157.0,6.293419278846481,9.99884318585288
231,2019,7,16,3.0,2018.0,37,224.0,0,6825.0,-73.2283179,41.1698385,1919.0,2.25,2.0,1.0,1152.0,30.0,2020.0,3.75,270.381,3.9,17744.0,,37215.4,100.0,7.050122520269059,12.409017571151187
232,2010,4,8,2.0,2009.0,117,450.0,0,6516.0,-72.9587515,41.2688839,1935.0,1.75,2.0,1.0,1428.0,46.0,2010.0,5.21,233.615,9.3,,,39119.8,75.0,7.264730177929867,11.848690308590855
233,2014,9,18,3.0,2013.0,11,253.0,0,6606.0,-73.210212,41.2045243,1917.0,2.25,5.0,2.0,2634.0,30.0,2015.0,4.23,253.154,6.2,,42.198,35902.5,97.0,7.876638460975463,12.07254696717504
234,2015,5,7,2.0,2014.0,80,66.0,0,6360.0,-72.0730904,41.5014563,1959.0,1.0,3.0,1.0,1380.0,101.0,2015.0,3.8,252.77,5.7,,,35570.5,56.0,7.2305631534092925,11.976665770490769
235,2020,8,4,3.0,2019.0,37,20.0,0,6824.0,-73.2595009,41.1346498,2003.0,2.0,4.0,2.0,2735.0,30.0,2021.0,2.99,273.597,9.4,9173.0,,37034.6,17.0,7.914252278742441,13.560619598657231
